Counter, Number of Walkers, Average age of Walkers, Average distance to target, ;
277, 11, 29, 60;
278, 11, 30, 59;
279, 11, 31, 58;
280, 11, 32, 56;
281, 11, 33, 55;
282, 11, 34, 54;
283, 11, 35, 53;
284, 11, 36, 52;
285, 11, 37, 51;
286, 11, 38, 49;
287, 11, 39, 48;
288, 11, 40, 47;
289, 11, 36, 56;
290, 11, 37, 55;
291, 11, 38, 54;
292, 11, 39, 53;
293, 11, 40, 52;
294, 11, 41, 51;
295, 11, 42, 50;
296, 11, 43, 49;
297, 11, 44, 48;
298, 11, 45, 46;
299, 11, 46, 45;
300, 11, 47, 44;
301, 11, 48, 43;
302, 12, 37, 44;
303, 12, 38, 50;
304, 12, 39, 49;
305, 12, 40, 48;
306, 12, 41, 47;
307, 12, 35, 55;
308, 12, 36, 54;
309, 12, 37, 53;
310, 12, 38, 52;
311, 12, 39, 52;
312, 12, 40, 51;
313, 12, 41, 49;
314, 12, 42, 48;
315, 12, 43, 47;
316, 12, 44, 46;
317, 12, 45, 45;
318, 12, 46, 44;
319, 12, 47, 43;
320, 12, 48, 42;
321, 12, 49, 41;
322, 13, 46, 43;
323, 13, 47, 42;
324, 13, 48, 41;
325, 13, 49, 40;
326, 13, 50, 39;
327, 13, 51, 38;
328, 13, 52, 37;
329, 13, 48, 42;
330, 13, 49, 41;
331, 13, 50, 40;
332, 13, 44, 48;
333, 13, 45, 47;
334, 13, 46, 46;
335, 13, 47, 45;
336, 13, 48, 44;
337, 13, 49, 43;
338, 13, 43, 49;
339, 13, 44, 48;
340, 13, 38, 53;
341, 13, 39, 52;
342, 13, 33, 58;
343, 13, 34, 57;
344, 13, 35, 56;
345, 13, 36, 55;
346, 13, 37, 54;
347, 13, 38, 53;
348, 13, 39, 52;
349, 13, 40, 51;
350, 13, 35, 54;
351, 13, 36, 53;
352, 13, 37, 52;
353, 13, 38, 51;
354, 13, 39, 50;
355, 13, 40, 49;
356, 13, 41, 48;
357, 13, 42, 47;
358, 13, 43, 46;
359, 13, 44, 45;
360, 13, 45, 44;
361, 13, 46, 43;
362, 13, 40, 46;
363, 13, 41, 45;
364, 13, 42, 44;
365, 13, 36, 50;
366, 13, 37, 49;
367, 13, 38, 48;
368, 13, 39, 47;
369, 13, 35, 55;
370, 13, 36, 54;
371, 13, 37, 53;
372, 13, 38, 52;
373, 14, 36, 52;
374, 14, 37, 51;
375, 14, 38, 50;
376, 14, 39, 49;
377, 14, 40, 48;
378, 14, 41, 47;
379, 14, 42, 46;
380, 14, 36, 51;
381, 14, 37, 50;
382, 14, 38, 49;
383, 14, 39, 48;
384, 14, 40, 47;
385, 14, 41, 46;
386, 14, 42, 45;
387, 14, 43, 44;
388, 14, 44, 43;
389, 14, 45, 42;
390, 14, 46, 41;
391, 14, 47, 40;
392, 14, 48, 39;
393, 14, 49, 39;
394, 15, 41, 45;
395, 15, 42, 44;
396, 15, 43, 44;
397, 15, 44, 43;
398, 15, 45, 42;
399, 15, 46, 41;
400, 15, 47, 41;
401, 15, 42, 46;
402, 15, 43, 45;
403, 15, 44, 44;
404, 15, 45, 43;
405, 15, 46, 42;
406, 15, 47, 41;
407, 15, 48, 40;
408, 15, 49, 39;
409, 15, 50, 38;
410, 15, 51, 37;
411, 15, 52, 36;
412, 15, 53, 35;
413, 15, 48, 41;
414, 15, 49, 40;
415, 15, 50, 39;
416, 15, 51, 38;
417, 15, 52, 37;
418, 15, 48, 44;
419, 15, 49, 42;
420, 15, 50, 41;
421, 15, 45, 46;
422, 15, 46, 45;
423, 15, 41, 52;
424, 15, 42, 51;
425, 15, 43, 49;
426, 15, 40, 52;
427, 16, 38, 54;
428, 16, 33, 60;
429, 16, 34, 58;
430, 16, 35, 58;
431, 16, 36, 56;
432, 16, 37, 55;
433, 16, 33, 60;
434, 16, 34, 59;
435, 16, 35, 58;
436, 16, 30, 64;
437, 16, 31, 63;
438, 16, 32, 62;
439, 16, 33, 61;
440, 16, 34, 61;
441, 16, 35, 60;
442, 16, 31, 66;
443, 16, 32, 65;
444, 16, 33, 64;
445, 16, 34, 64;
446, 16, 35, 63;
447, 16, 36, 62;
448, 16, 37, 61;
449, 16, 38, 60;
450, 16, 39, 59;
451, 16, 40, 58;
452, 16, 41, 57;
453, 16, 42, 56;
454, 16, 43, 55;
455, 16, 35, 66;
456, 16, 36, 65;
457, 16, 37, 64;
458, 16, 38, 63;
459, 16, 39, 62;
460, 16, 40, 62;
461, 16, 41, 61;
462, 16, 42, 60;
463, 16, 43, 59;
464, 16, 44, 59;
465, 16, 45, 58;
466, 16, 46, 57;
467, 16, 47, 56;
468, 16, 48, 56;
469, 16, 49, 54;
470, 16, 50, 53;
471, 16, 51, 53;
472, 16, 52, 51;
473, 16, 47, 58;
474, 16, 48, 57;
475, 16, 49, 56;
476, 16, 50, 54;
477, 16, 51, 54;
478, 16, 52, 53;
479, 16, 53, 52;
480, 16, 54, 50;
481, 16, 55, 49;
482, 16, 56, 48;
483, 16, 57, 47;
484, 16, 58, 46;
485, 16, 59, 45;
486, 16, 51, 55;
487, 16, 52, 54;
488, 16, 53, 53;
489, 16, 54, 52;
490, 16, 49, 56;
491, 16, 50, 55;
492, 16, 51, 54;
493, 16, 52, 52;
494, 16, 53, 51;
495, 16, 54, 50;
496, 16, 55, 49;
497, 16, 56, 48;
498, 16, 57, 47;
499, 16, 58, 46;
500, 16, 59, 45;
501, 16, 60, 44;
502, 16, 61, 43;
503, 16, 62, 42;
504, 16, 63, 41;
505, 16, 64, 40;
506, 16, 65, 39;
507, 16, 66, 38;
508, 16, 67, 37;
509, 16, 68, 36;
510, 16, 64, 40;
511, 16, 65, 39;
512, 16, 51, 50;
513, 16, 52, 49;
514, 16, 47, 51;
515, 16, 48, 51;
516, 16, 43, 55;
517, 16, 44, 54;
518, 16, 45, 53;
519, 16, 46, 52;
520, 16, 47, 51;
521, 16, 48, 50;
522, 16, 49, 50;
523, 16, 50, 48;
524, 16, 46, 53;
525, 16, 47, 52;
526, 16, 48, 52;
527, 16, 49, 51;
528, 16, 50, 50;
529, 16, 51, 49;
530, 16, 52, 48;
531, 16, 47, 53;
532, 16, 48, 52;
533, 16, 49, 51;
534, 16, 50, 50;
535, 16, 51, 49;
536, 16, 52, 48;
537, 16, 53, 47;
538, 16, 54, 46;
539, 16, 55, 45;
540, 16, 56, 44;
541, 16, 57, 44;
542, 16, 58, 43;
543, 16, 59, 42;
544, 16, 55, 45;
545, 16, 56, 44;
546, 16, 57, 43;
547, 16, 58, 42;
548, 16, 59, 41;
549, 16, 54, 44;
550, 16, 55, 43;
551, 16, 56, 43;
552, 16, 49, 49;
553, 16, 50, 48;
554, 16, 51, 47;
555, 16, 52, 47;
556, 16, 53, 46;
557, 16, 54, 45;
558, 16, 55, 44;
559, 17, 53, 46;
560, 17, 54, 45;
561, 17, 55, 44;
562, 17, 56, 43;
563, 17, 52, 45;
564, 17, 53, 44;
565, 17, 54, 43;
566, 17, 55, 42;
567, 17, 56, 41;
568, 18, 54, 44;
569, 18, 55, 43;
570, 18, 56, 41;
571, 18, 57, 40;
572, 18, 58, 39;
573, 18, 50, 43;
574, 18, 46, 47;
575, 18, 43, 52;
576, 18, 44, 51;
577, 18, 45, 50;
578, 18, 46, 49;
579, 18, 39, 52;
580, 18, 35, 57;
581, 18, 36, 56;
582, 18, 37, 55;
583, 18, 38, 53;
584, 18, 39, 52;
585, 18, 40, 51;
586, 18, 41, 50;
587, 18, 42, 49;
588, 18, 43, 48;
589, 18, 44, 47;
590, 18, 45, 45;
591, 18, 46, 44;
592, 18, 47, 43;
593, 18, 48, 42;
594, 18, 49, 41;
595, 18, 50, 40;
596, 18, 51, 39;
597, 18, 52, 38;
598, 18, 53, 37;
599, 18, 54, 36;
600, 18, 55, 35;
601, 18, 51, 39;
602, 18, 47, 43;
603, 18, 48, 42;
604, 18, 45, 46;
605, 18, 41, 50;
606, 18, 42, 49;
607, 18, 38, 53;
608, 18, 39, 52;
609, 18, 40, 51;
610, 18, 31, 59;
611, 18, 32, 58;
612, 18, 33, 57;
613, 18, 34, 56;
614, 18, 30, 62;
615, 18, 31, 61;
616, 18, 32, 60;
617, 18, 33, 58;
618, 18, 34, 58;
619, 18, 35, 57;
620, 18, 36, 56;
621, 18, 32, 60;
622, 18, 33, 58;
623, 18, 31, 61;
624, 18, 32, 60;
625, 18, 33, 59;
626, 18, 34, 58;
627, 18, 35, 56;
628, 18, 36, 56;
629, 18, 37, 55;
630, 18, 38, 53;
631, 18, 39, 52;
632, 18, 40, 51;
633, 18, 41, 50;
634, 18, 42, 49;
635, 18, 43, 48;
636, 18, 44, 47;
637, 18, 45, 46;
638, 18, 46, 45;
639, 18, 47, 44;
640, 18, 45, 46;
641, 18, 46, 45;
642, 18, 47, 44;
643, 18, 48, 43;
644, 18, 43, 47;
645, 18, 44, 46;
646, 18, 45, 45;
647, 18, 46, 44;
648, 18, 47, 43;
649, 18, 48, 42;
650, 18, 49, 41;
651, 18, 50, 40;
652, 18, 46, 44;
653, 18, 47, 43;
654, 18, 48, 42;
655, 18, 49, 40;
656, 19, 48, 42;
657, 19, 49, 41;
658, 19, 50, 40;
659, 19, 51, 38;
660, 19, 47, 43;
661, 19, 48, 42;
662, 19, 49, 41;
663, 19, 50, 40;
664, 19, 46, 45;
665, 19, 42, 50;
666, 19, 43, 48;
667, 20, 37, 52;
668, 20, 38, 51;
669, 20, 39, 50;
670, 20, 40, 49;
671, 20, 34, 52;
672, 20, 35, 51;
673, 20, 36, 50;
674, 20, 37, 55;
675, 20, 38, 54;
676, 20, 39, 53;
677, 20, 40, 51;
678, 20, 41, 50;
679, 20, 42, 49;
680, 20, 43, 48;
681, 20, 44, 47;
682, 20, 45, 46;
683, 20, 43, 48;
684, 20, 44, 47;
685, 20, 45, 46;
686, 20, 46, 44;
687, 20, 47, 43;
688, 20, 48, 42;
689, 20, 49, 41;
690, 20, 50, 40;
691, 20, 51, 39;
692, 20, 47, 43;
693, 20, 48, 41;
694, 20, 45, 45;
695, 20, 37, 49;
696, 20, 38, 52;
697, 20, 39, 51;
698, 20, 35, 56;
699, 20, 36, 55;
700, 20, 32, 58;
701, 20, 30, 63;
702, 20, 31, 61;
703, 20, 32, 60;
704, 20, 29, 63;
705, 20, 30, 62;
706, 20, 31, 61;
707, 20, 32, 60;
708, 20, 33, 59;
709, 20, 34, 58;
710, 20, 30, 60;
711, 20, 31, 59;
712, 20, 32, 58;
713, 20, 33, 57;
714, 20, 34, 56;
715, 20, 35, 55;
716, 20, 36, 54;
717, 20, 37, 53;
718, 20, 38, 52;
719, 20, 39, 51;
720, 20, 40, 49;
721, 20, 41, 48;
722, 20, 42, 47;
723, 20, 43, 46;
724, 20, 44, 45;
725, 20, 45, 44;
726, 20, 46, 43;
727, 20, 47, 42;
728, 20, 45, 47;
729, 20, 46, 46;
730, 20, 47, 45;
731, 20, 48, 44;
732, 20, 49, 43;
733, 20, 50, 42;
734, 20, 51, 40;
735, 20, 52, 39;
736, 20, 53, 38;
737, 20, 54, 37;
738, 20, 55, 36;
739, 20, 52, 40;
740, 20, 53, 39;
741, 20, 54, 37;
742, 20, 55, 36;
743, 20, 53, 35;
744, 20, 54, 39;
745, 20, 50, 42;
746, 20, 51, 41;
747, 20, 47, 45;
748, 20, 48, 44;
749, 20, 45, 49;
750, 20, 46, 48;
751, 20, 47, 47;
752, 20, 48, 46;
753, 20, 44, 48;
754, 20, 45, 46;
755, 20, 42, 51;
756, 20, 43, 50;
757, 20, 44, 49;
758, 20, 45, 47;
759, 20, 46, 46;
760, 20, 42, 49;
761, 20, 39, 51;
762, 20, 40, 50;
763, 20, 41, 49;
764, 20, 37, 52;
765, 20, 38, 51;
766, 20, 39, 50;
767, 20, 40, 49;
768, 20, 41, 48;
769, 21, 40, 48;
770, 21, 41, 47;
771, 21, 39, 48;
772, 21, 40, 48;
773, 21, 41, 47;
774, 21, 42, 46;
775, 21, 43, 45;
776, 21, 44, 44;
777, 21, 45, 43;
778, 21, 46, 42;
779, 21, 47, 41;
780, 21, 48, 40;
781, 21, 49, 39;
782, 21, 50, 38;
783, 21, 47, 42;
784, 21, 44, 45;
785, 21, 41, 48;
786, 21, 42, 47;
787, 21, 38, 51;
788, 21, 39, 50;
789, 21, 32, 59;
790, 21, 28, 62;
791, 21, 29, 61;
792, 21, 30, 60;
793, 21, 31, 59;
794, 21, 32, 58;
795, 21, 33, 57;
796, 21, 34, 56;
797, 21, 35, 55;
798, 21, 32, 58;
799, 21, 33, 57;
800, 21, 34, 56;
801, 21, 35, 55;
802, 21, 36, 54;
803, 21, 37, 53;
804, 21, 38, 52;
805, 21, 39, 51;
806, 21, 40, 50;
807, 21, 41, 49;
808, 21, 42, 48;
809, 21, 43, 47;
810, 21, 44, 46;
811, 21, 45, 45;
812, 21, 46, 44;
813, 21, 47, 43;
814, 21, 45, 45;
815, 21, 46, 44;
816, 21, 47, 43;
817, 21, 48, 42;
818, 21, 49, 41;
819, 21, 50, 40;
820, 21, 47, 43;
821, 21, 48, 42;
822, 21, 49, 41;
823, 21, 50, 41;
824, 21, 48, 45;
825, 21, 49, 44;
826, 21, 50, 43;
827, 21, 51, 42;
828, 21, 52, 41;
829, 21, 53, 41;
830, 21, 51, 44;
831, 21, 47, 47;
832, 21, 45, 51;
833, 21, 46, 50;
834, 21, 47, 49;
835, 21, 44, 52;
836, 21, 45, 51;
837, 21, 42, 55;
838, 21, 38, 58;
839, 21, 39, 57;
840, 21, 40, 55;
841, 21, 41, 54;
842, 21, 42, 53;
843, 21, 43, 52;
844, 21, 40, 55;
845, 21, 41, 54;
846, 21, 42, 53;
847, 21, 43, 52;
848, 21, 44, 51;
849, 21, 45, 50;
850, 21, 46, 49;
851, 21, 43, 53;
852, 21, 44, 52;
853, 21, 45, 51;
854, 21, 42, 55;
855, 21, 43, 54;
856, 21, 44, 53;
857, 21, 45, 53;
858, 21, 46, 52;
859, 21, 47, 51;
860, 21, 48, 50;
861, 21, 49, 49;
862, 21, 50, 48;
863, 21, 51, 47;
864, 21, 52, 46;
865, 21, 53, 45;
866, 21, 54, 44;
867, 21, 55, 43;
868, 21, 56, 42;
869, 21, 57, 42;
870, 21, 58, 41;
871, 21, 59, 40;
872, 21, 60, 39;
873, 21, 56, 42;
874, 21, 53, 46;
875, 21, 51, 49;
876, 21, 52, 48;
877, 21, 49, 51;
878, 21, 46, 56;
879, 21, 42, 58;
880, 21, 43, 56;
881, 21, 44, 55;
882, 21, 41, 59;
883, 21, 42, 58;
884, 21, 38, 61;
885, 21, 39, 60;
886, 21, 40, 59;
887, 21, 37, 63;
888, 21, 38, 62;
889, 21, 39, 61;
890, 21, 40, 60;
891, 21, 41, 59;
892, 21, 42, 58;
893, 21, 43, 57;
894, 21, 44, 56;
895, 21, 45, 55;
896, 21, 46, 54;
897, 21, 47, 53;
898, 21, 48, 52;
899, 21, 49, 51;
900, 21, 50, 50;
901, 21, 51, 49;
902, 21, 52, 48;
903, 21, 53, 47;
904, 21, 54, 46;
905, 21, 55, 45;
906, 21, 56, 44;
907, 21, 57, 43;
908, 21, 58, 42;
909, 21, 59, 41;
910, 21, 56, 44;
911, 21, 57, 44;
912, 22, 55, 46;
913, 22, 56, 45;
914, 22, 53, 48;
915, 22, 54, 47;
916, 22, 55, 46;
917, 22, 56, 45;
918, 22, 57, 44;
919, 22, 54, 47;
920, 22, 51, 46;
921, 22, 52, 49;
922, 22, 53, 48;
923, 22, 50, 52;
924, 22, 51, 51;
925, 22, 48, 54;
